fsq_id,name,address,locality,country,formatted_address,latitude,longitude,distance,link,categories,tips,kayak
3fd66200f964a52053eb1ee3,Soho Grand Hotel,310 W Broadway,New York,US,"310 W Broadway (Grand St), New York, NY 10013",40.722011,-74.004453,392,/v3/places/3fd66200f964a52053eb1ee3,['Hotel'],"This is just a hip, lovely boutique hotel in downtown Manhattan that I love to stay in. Lounge is very chic and trendy and it's very conveniently located for both work and play., One of the greatest boutique hotels! Walking distance to some of the finest restaurants SoHo has to offer. See a great live show at one of the concert venues nearby like the Bowery Ballroom., 3 min walking distance to Soho hub- Prince St pizza, unique Elizabeth St shops, and hot spot restaurants. Rooms are really unique: exposed brick, lots of window views, clean, and modern updates, 1st family trip to NYC. Sohotel was perfect for our stay! Free Wifi, hot shower, clean room, friendly staff & comfy beds! No elevator? No problem! Staff will help w/ bags! Subway is close as well!, Second floor lounge and restaurant is a comfortable spot for a business meeting or lunch. Perfect balance of bustling but low-volume / spread out enough to hold a conversation., The 352-roomer's past-meets-present design is meant to intertwine the historic grandeur of the 1870s with the more mod stylings of the 1970s. It's also pet-friendly, with sculptures of canines., Loved my stay here, rooms and lobby are very quirky. The hot chocolate at the bar is the best I've ever had in my life you are missing out getting a cocktail over that cup of heaven., Luxurious and beautifully decorated rooms, great service, and awesome cocktails at the bar downstairs - what more do you need in a hotel?, Very good hotel with low budget... I like style of this hotel. Quite small room but there are many fabulous things inside... nice soft bed, good shampoo and bath, free water and big TV..., Fresh dvd collection as of Jan'15, but they take a $30 deposit as they lose so many, and if you borrow one for you last night, the deposit will be on the express checkout bill, so bear in mind!","Staff was so nice and very attentive. So helpful. Location was also a big plus. | Location is still great ! I've been at Soho Grand years ago. The area is very easy, safe and nice. | The location was wonderful! Hotel is so pretty, we enjoyed our stay! Bed was comfy, pillows were perfect. Staff was pleasant and very helpful. Would absolutely stay here again! | N/a | Great location.. | Clean, location was great, comfy beds | We have stayed here many times. It is comfortable, chic, and well-located to transit and places of interest. The rooms are attractive and comfortable, and most important, quiet -- we never hear noise from other rooms. Staff were very kind and delivered us a complimentary bottle of wine (perhaps due to our long stay, perhaps because it was my birthday -- in any case, we felt special and appreciated... | location room great view and very comfortable . our maid Muriel was lovely and helped get things we needed a kettle. | Convenient location | Location and staff were excellent."
55ef1bf1498e544c84ae6419,Hampton Inn Manhattan/Times Square Central,220 W 41st St,New York,US,"220 W 41st St (7th And 8th Avenue), New York, NY 10036",40.755617,-73.988703,4284,/v3/places/55ef1bf1498e544c84ae6419,['Hotel'],"newer hotel, very nice and very consistent. Definitely meets my expectations for the Hampton Inn brand, Brand new hotel but the rooms are so small. Didn't expect that from a new hotel but I expect that from nyc., Pretty good. It has all you need, The Room was nice and the location is very convenient. Friendly personal. Recommended., great hotel close to times square and broadway shows!!, It was good , few elevators which caused problems and delay . Very small room, Good price, perfect location, good breakfast buffet included., Clean and modern in an excellent location, Clean at the center of everything., Great location,  great lighting","Location and staff | location & price | the breakfast had excellent selections, very friendly staff and very clean rooms. Would stay here again forsure! | The hotel staff and location was excellent. We were able to walk to most all the main attractions. When we needed transportation, the hotel staff was more than willing to help us out by booking the ride for us. | Very friendly front desk staff. I felt like I was being treated very well! Room was clean. | The staff where amazing helpful and patient on the evening we landed my card wouldn’t work and they showed great patience. I would like to have known that they didn’t accept cash before my stay but it wasn’t a problem the staff are a credit and so knowledgeable in guiding you. Shout out to that one staff members name I can’t remember but he loves mrs browns boys you where amazing ❤️ | fantastic location, room good size | I recently stayed at this hotel and had an exceptional experience. The location is unbeatable, just a short walk to Times Square, making it perfect for exploring the city. The staff were incredibly friendly and welcoming, always going out of their way to ensure a comfortable stay. The hotel itself was spotless, with well-maintained rooms and common areas. It was evident that cleanliness is a top p... | Location | great location."
4bec60a5f909ef3b2808a9c6,Kimpton Hotels,851 Avenue of the Americas,New York,US,"851 Avenue of the Americas (btwn W 29th & W 30th St), New York, NY 10001",40.747109,-73.990072,3379,/v3/places/4bec60a5f909ef3b2808a9c6,['Hostel'],"I love this hotel! I stay for work and it converted me to a Kimpton fan. Rooms are huge by NY standards, very modern, quiet and trendy. The staff is what makes this place different. They are awesome!, Top location for shopping. The hotel itself is nothing short of a 4 star. Very modern interior and the standard rooms are spacious. Breakfast is not a must as it is nothing mind blowing., We were given their deluxe room worth a great city view including the Empire state building. The service we received was excellent: everyone went out of their way to make sure we were taken care of., the fifth floor rooftop garden - don't miss. no visit is complete without that view and a glass of wine to go along with it. bring friends - seats are plentiful., Beautiful and amazing hotel. Very caring and helpful at check in. Valet parking was a little frustrating as it was amidst a shift change at check in. Had to self park. Will stay again., Even under construction, the Eventi is a lovely hotel with marble baths, a great view of the Empire State Building,and lovely service., Centrally located, close to many touristic attractions and metro. Rooms are descent, clean, very good enough for short stays. Gym, restsurant, bar, meeting center available. Prices are affordable., Modern chic design with attention to comfort. Awesome night views of the Empire State Building from some rooms. Best front desk staff in town, particularly Sarah, Marco, Kevin, Dipali, and Rebecca., Love Kimpton hotels! Great room & bathroom design. Friendliest & most attentive staff in NYC. Dipali (Concierge) is wonderful. Yoga mats in every room. Ask for a view of Empire St Building., We love this hotel for it's great Midtown location with views of the Empire State Building, free wine happy hour from 5-6pm, and reasonably priced hotel rooms.","I liked the location, the view, the lobby had nice energy, the room was clean and spacious. | The staff was very friendly and it was very clean and quiet. They arranged transportation to and from the airport which was so convenient and stress free. | Front desk service | Beautiful property | We have stayed here before. Centrally located to a lot of attractions.Three restaurants and the pizza in L‘Amico is the best ever! Happy hour every evening and they served really good wines. | Good restaurants and gym | Rooms | would definitely recommend this hotel. great location & room is clean. | One of the staff members was unfriendly and unhelpful when providing information. Additionally, the $2.50 baggage fee for bag storage felt unnecessarily fussy and diminished the overall experience. | Great hotel lobby with awesome restaurants and vibe. The location was perfect. Close to shops, K-Town and Highline. Staff were great. I paid extra for early check in and we were in our room by 10am which was perfect coming from a red-eye."
59aaa4888a6f173536519ecb,MADE Hotel,44 W 29th St,New York,US,"44 W 29th St, New York, NY 10001",40.746311,-73.989648,3295,/v3/places/59aaa4888a6f173536519ecb,"['Hotel', 'Lodge']","I know a well designed hotel when I see one. This one takes the prize. Wood in and elegant way, 70s touch and warm winter style, Modern Concept hotel, very comfortable bar and restaurant, Find a flight of stairs on the ground level leading to a small garden. The garden would have been an oasis if not for all the exhaust fans blowing down on it from surrounding buildings, Excellent new hotel - great view of Empire State building, Do NOT stay on floor 17 if you want to sleep. The rooftop bar is directly above and you can hear everything - music, doors, water running, clanking - until they close way past midnight., Just opened. Nice vibe. But still a work in progress., Never take closets and rubbish bins for granted. Be careful when taking showers as the bathroom looks good but it’s not that functional., very cool vibe, 10/10 would recommend staying here, Тихий, приятный отель. Хорошие завтраки","This place is gorgeous and the lounge/coffee shop are a perfect place to hang. | Location, friendly staff | Comfortable, clean room. Loved the shower and toiletries. Friendly staff. Great happy hour. | Brilliant hotel in New York. The staff were so kind and helpful with all our requests and went above and beyond to accommodate us. The room was spotless and in a central location. Quiet at night and all round great stay. | Good shower, | The room was really well designed and the bed super comfortable. | Our stay at MADE Hotel in New York for my daughter’s birthday was truly unforgettable. From the moment we arrived, the hotel exceeded our expectations. The room was beautiful, featuring a private terrace, and it was kept impeccably clean throughout our stay. One of the standout gestures was the incredibly generous late checkout—at 10 PM—which made our final day in the city so much more relaxing. A... | Great location, easy access to subway station on 28th St. Free coffee 24/7 a godsend. Wine hour 5-6 pm | MADE is 1 block from the subway for Uptown and Downtown therefore the location was great. It was quiet unlike uptown Times Square. It’s got a very good vibe to it. | The location is good"
56d61e11498e4c3c305da704,Riu Plaza New York Times Square,305 W 46th St,New York,US,"305 W 46th St, New York, NY 10036",40.760161,-73.98827,4759,/v3/places/56d61e11498e4c3c305da704,['Hotel'],"A chic and beautiful hotel located in the heart of Manhattan, within walking distance to many great sites. Riu is a trusted worldwide brand and I recommend this hotel to anyone coming to NYC., fantastic hotel with a great location rooms have views of the city thatbwill captivate your eyes, Lobby and rooms are beautiful and modern. Everything is new and bathrooms are super chic. Close to Times Square/Bryant park. Great weekend getaway., Stayed here for a getaway within city weekend and it was awesome!  Comfortable bed, beautiful plumbing fixtures, bold artistic lobby and industrial chic hallways. Great view from the higher floors, Nice place , location is excellent , the bad thing is that rooms are really noisy , the employees are working till late hours closing and opening doors , not good rest ., Great location. Great staff. Good rooms., Nice breakfast but eat iT in the bar. Nice and quite. Lounge is a perfect idea!, No AC system in winter! But great location. Good for a weekend stay. Good breakfast, and a nice bar.., Central location,  friendly staff. New hotel,  beautiful rooms and lobby., Living 5 nights,breakfast is awesome","Location. Proximity ro our theater and the many restaurant choices made it ideal. | It was great location, clean, staff very nice, beds super comfy | The cafe was fab also the Fashion bar | The hotel was clean, service was very good, view from the room was nice, breakfast was very very good | very good breakfast menu, high diversity, very well organized, very clean premises , good place and ambiance . | Wow! What a beautiful hotel. The moment we walked in, we were amazed at the beautiful modern decor and lovely Christmas decorations. The staff were very friendly and helpful. Our room was on the 23rd floor and had great views of New York. The breakfast had a huge variety and was incredibly tasty and I loved the gym, and although I was super busy doing hundreds of tourist attractions I still manage... | Breakfast great (but very crowded, however they do a good job managing this), great location. | Needed restaurant | The people | Wonderfull place strongly recommended"
56f32b83cd1058e40988b7e4,The William Vale,111 N 12th St,Brooklyn,US,"111 N 12th St (Wythe Avenue), Brooklyn, NY 11249",40.722112,-73.956789,4371,/v3/places/56f32b83cd1058e40988b7e4,['Hotel'],"Book a Gotham room for an amazing view, Head to the rooftop for drinks and a view. Call ahead to reserve the seats in the middle., Beautiful property with a handful of great dining and drinking venues.  Haven’t seen the rooms but the public spaces are very nice, Amazing NYE here!! Great food, drinks and music. View was incredible, So much emphasis on the westlight, not as much on guests staying there. If you stay over a weekend, prepare for long waits for the elevator, at all times., Beautiful layout, modern and sleek architecture, and contemporary atmosphere. Plus amazing views!, Beautiful hotel with a great rooftop. Rooms have balconies which is very special. Weirdly though - my room didn’t have a desk., Got married here. The views are gorgeous, Best views over Manhattan!, Perfect view - 360degrees, rich cocktail selection & delicious appetizers","Incredible view of the Manhattan skyline. Bed was very comfortable | Very cool building with great views. Comfy bed and decent bedroom/bathroom/terrace space. | Beds are cosy, lovely toiletries, great mini bar selection, room service came twice a day and staff were so friendly and accommodating. View from the room was a Brooklyn view rather than Manhattan, but still so impressive. Upstairs bar is a really cool spot for a drink! Location is great with easy access to subway. | Beautifully maintained, super friendly staff, excellent location. View was amazing and love the in room coffee with real coffee cups. | Good location, spectacular views, great team there. | Amazing place with amazing amenities | Fabulous location, stunning view from the rooftop bar and a lovely, comfortable room with an equally fine view. An especial mention to the welcoming and helpful staff, with a big thank you to Thiane, Tristan, and Bianca for their kindness and patience. Cheers, John | Very clean | The receptionists were very polite. They provided good service. We ordered room service for breakfast. I loved the berry yogurt parfait. | Good standard"
5093c236830214706abb75db,citizenM New York Times Square Hotel,218 W 50th St,New York,US,"218 W 50th St (btwn 8th Ave & Broadway), New York, NY 10019",40.7616,-73.984962,5012,/v3/places/5093c236830214706abb75db,['Hotel'],"The people are great,  the rooms are high tech and kept very clean. Right on Times Square so shopping heaven. Can't recommend CitizenM enough., The rooftop bar is definitely worth enjoying at least once during your stay. All staff are very friendly and the wifi is great throughout . Very convenient for Times Square and plenty of subways close, Fantastic hotel seconds away from Times Square...lots of style, shame about the technical problems they had during our stay, something to sort out for next time!!! Regardless though we will be back☺, If you need to stay in Times Square, this is the best hotel for the money. Really clean, comfortable rooms and fantastic service. Surprisingly cheap for NYC hotels., New hotel with trendy and stylish rooms (which are also small though - but that's kind of a standard in Manhattan). Staff is super friendly and helpful and the location is great, next to Times Square., If Ikea designed a hotel, this is probably what it would look like. Love the space efficiency, design and colors. Rooms are small but unique and gives off a futuristic feel to it. Rooftop bar was fun, If you find yourself in need of a good spot to sit and wifi in Times Square, try the blazing fast internet in the citizenM lobby., Gorgeous lobby, but the real hidden gem is their backyard patio. Perfect place to relax with a drink and escape the chaos of Times Square., What you always thought the hotel of the future looked like: bright, welcoming you as Citizen, iPad controlled everything. Great attention to detail (e.g. Laptop plugs / convertors in your room). 9/10, Cool hotel room and great rooftop terrace or gym. But it also offers lots of workspace both at ground floor and at mezzanine looking downstairs.","Very nice | We were greeted by Josh (I think that’s his name) and he checked us in. He was super helpful and welcoming ! | The decor was clean and fun, staff were really helpful and friendly and the location was great | Location, facilities, staff, bed | Everything was great! They allowed us to check in early, the room was small but worked for what we needed. The technology is great with everything controlled on a tablet and the shower is really cool! Would definitely stay here again! | Location was perfect for the Thanksgiving parade! Loved the decor! | Situation roof top | Location, staff, amenities | Room was great on 10th Floor. Lifts were fine fairly quick bar one day but to be expected. Breakfast was good, plenty of choice although healthy food does not really appear on the menu except for fruit salad. | Location"
4a67bbd8f964a520f9c91fe3,The Peninsula,700 5th Ave,New York,US,"700 5th Ave (at E 55th St), New York, NY 10019",40.761643,-73.975352,5380,/v3/places/4a67bbd8f964a520f9c91fe3,['Hotel'],"The 45-foot indoor pool on the 23rd (top) floor of the Peninsula Hotel is surrounded by teak columns and a black tile floor, and has a full-time attendant. It's part of the hotel's three-floor spa., Amazing service from the staff, more polite than the average Manhattan five-star hotel. Newly renovated rooms easily compete with The Mark in terms of size., Bought up by the Hong Kong-based Peninsula group in 1988 & reopened after a gut renovation. Now boasts 185 guest rooms, 54 suites, & a pretty sterling reputation. Oh, & a bespoke BMW is the house car., Its an overall beautiful hotel. I had breakfast here at The Clement. AMAZING. Had the banana-pecan pancakes and fell in love with them., Going to a show at Radio City or at another theater nearby? Make sure you check out the Penn Top Bar for the view or the Gotham Lounge for tea. Well worth it., Originally the Gotham Hotel, it was completed in 1905 by Hiss and Weekes. The Italian Renaissance-inspired style building was designated a City landmark in 1989., Rooftop is awesome to unwind, service was a little slow and the music didn't really fit with the vibe of the place but totally recommended for the drinks and view!, Love coming to Clement for lunch or dinner when possible. It's a great spot for a business lunch when you actually want to speak to your companions, Amazing views & cocktails. Always one of the highlights of our trip, The room was wonderful, service, best breakfast,and location 🥰","A beautiful, classic hotel with impeccable facilities. | The newly decorated rooms now make the New York Peninsula stand out now above the rest , The Pool is a bonus and the food is always Great , Highly Recommended | breakfast | Gym. Shower. Bed | Calm peacefulness. Professional yet friendly staff. Free coffee in the morning. The swimming pool. | Location , attentive helpful staff . They all made sure we are well taken care off . They truly made our stay memorable :)) | Very comfortable bed. | I believe the hotel keeps the ""born of Peninsula soul"" in the heart of New York. The location was in the perfect place that can ever be. Rooms were just renovated and you can use technology till to the end as you may can. Rooms were surrounded by big TV that you may also enjoy your own videos, or mobile phone by connecting them. Beds were awful comfortable, bathroom is well marbled and designed al... | The staff was awesome, but the shower was broken and it took time to get it fixed. That being said, they offered me keys to another room. Great breakfast. Kind staff. Wonderful gym. The pool is not large but good for basic laps, not crowded, and beautiful views. Super nice staff in both the gym and pool. Very comfortable rooms. Great beds. | Service"
50eab63be4b09d1aedfe4e75,Hyatt Centric Times Square New York,135 W 45th St,New York,US,"135 W 45th St, New York, NY 10036",40.757412,-73.984187,4605,/v3/places/50eab63be4b09d1aedfe4e75,['Hotel'],"A brand-new build from the ground up, the hotel is the largest Hyatt to open in Manhattan in more than 30 years, and it offers a modern sanctuary in the heart of the city., We stayed 13 nights at this hotel during Christmas and New Years. Nice rooms, great staff, good restaurant, best location and will definitely stay again. I highly recommend this hotel!  , Beautiful, chic, and very fashion hotel. The bar at the rooftop is one of a kind. Super close to times square., A great addition to the hotels in and around time square....rooms are big and comfortable....the staff here is excellent., Great location. Rooms modern but dull. Staff amazing. Roof top bar is a must. Casual diner in the ground floor Superb., Great location; nice rooms and outstanding staff!  Highly recommend;  we will definitely stay hear again!, Good, clean hotel with nice room sizes and a nice bar on the 54th floor with a good view of the Chrystler building., Clean and spacious rooms with the most perfect location you can ask for. Get as higher floor as possible and enjoy your view 👌🏻, Amazing cocktails and breath-taking views. Martini fans, you have so many innovative options to choose from!, Hotel bem localizado, entre Time Square, Avenue of The Americas e Fitfth Avenue. Quarto confortável, funcionários educados e atenciosos.","perfect central location room bigger than expected, super clean staff was exceptional | The staff was super friendly and helpful. All of them, not just one or two. | Front desk stuff were very friendly and went above and beyond to help. Mark welcomed us with a smile he was very accommodating. | The location was great. We could easily walk to all the popular locations. | location | Close to Central Park . Stayed for my NYC marathon | Very spacious and comfortable room, great staff, great location | The location is perfect. All staff encountered were helpful and friendly. Valet service was fast and smooth. | Only the location! | Excelent"
4b4e71caf964a520f8ed26e3,Sofitel New York,45 W 44th St,New York,US,"45 W 44th St (at 6th Ave), New York, NY 10036",40.755801,-73.981896,4545,/v3/places/4b4e71caf964a520f8ed26e3,['Hotel'],"This is a fantastic hotel. The staff is exceptional as well.  I have stayed at this hotel on 4 different occasions and would return every time I am in the city.  Great location!, Luxury Hotel, we've booked the suite: the room is very spacious with all the comforts you can imagine. Staff is great and very knowledgeable, and the bar serves wines from all over the world., Everything.  This is one of my favourite Sofitels in the world. A real French oasis in the heart of midtown Manhattan.  Perfect service, great rooms, good food and drinks, what more could you want?, The service is superb and the room was amazing. I particularly thank for the great crib they gave us for the baby with special gifts for her. Hotel 100% recommended, Very professional and accommodating staff. Beautiful flowers can always be found everywhere :), Fantastic breakfast! Delicious coffee and omelette let alone the wonderful croissant:), Trip to the city? You're only 6 minutes from our Midtown terminal! Catch our complimetary 44th St. Bus and be sailing in no time! Ferries available on the Hudson and East Rivers, Very enjoyable French bar/restaurant on the ground floor. Nice wine selection and consistently delicious Sofitel food standard., 24 hour room service, get the Skyscraper Suite for great views and spacious room., rain shower head, hermès toiletries, and fresh cut orchids in the bathroom >","Bed was so comfortable, room spacious and warm. Great location 👌 | good location, good service | Great location Beautiful hotel | Room was excellent, location was very central ,close to times square etc, | The hotel is located within walking distance to everywhere. It’s about 5mins walk to Time Square and both my son and myself we love it. The room is huge for NYC and it is very clean. Staff is friendly and we really enjoy our stay there. If we were to come back to NYC we will for sure stay at Sofitel again | Hotel is in best location in NYC, few minutes walk to busiest streets of New York ...Time Square and subways stations are all over the premises. Staff were very helpful at all times, room was cleaned everyday. Definitely will recommend staying at Sofitel New York to all who want to explore NYC. | Bad experience from the checkin until the checkout. Receptionist during the check in process was unfriendly. The mini-bar in the room was having food with bad smell that left from the previous guest, called the home service to clean the mini bar, they took out the food from the mini-bar without cleaning the mini-bar. During the checkout the valet offered me to get a taxi to the airport ride, agree... | location | Close to everything Good location Clean rooms Great shower | OF COURSE NEW YORK IS VERY EXPENSIVE SO THAT IS SOFITEL"
4d4e38e64f67224b16b16050,Park Hyatt New York,153 W 57th St,New York,US,"153 W 57th St (btwn 6th & 7th Ave), New York, NY 10019",40.765428,-73.979083,5576,/v3/places/4d4e38e64f67224b16b16050,['Hotel'],"I cannot possibly say enough good things about this hotel. The rooms are incredible and the staff are some of the best I have ever dealt with in all of my years of traveling. Highly recommended!, Super large rooms for New York, fun shaped tub, love the double sink set. Great views from the pool, One of the best hotels in town if not the best. New, modern and classy. Good location, great service and friendly staff. Advanced technology. Highly recommended!, This may be the nicest PH I’ve ever seen — puts Paris to shame ;) Great pool, spacious rooms, and great breakfast. Enjoy this new, modern space!, Great service. Attention to detail in every respect., Onyx room is beautiful. The Living Room bar is a good place to grab a drink away from the hustle and bustle of Midtown., The concierge can arrange private tours of MoMA and exclusive access to Carnegie Hall‘s patron lounge and backstage tours., Every thing is good, and lovely place and staff., When closing the bathroom door, DO NOT pull hard! The opposite door comes in fast and is capable of breaking your finger. I swear! Happened to my sister., The room is large by NY standard. Heated floor in the bathroom is great","Good location and service. | the hotel location is strategic | Very attentive staff. Wonderful pool and spa area | Location and cleanings | Arriving at the hotel is an experience in itself. The valets seem more like part of the secret service than bag carriers - they asked my name and radioed up to reception that I was on my way by ... | Good location ex excellent room upgrade | reception, concierge, luggage : all AAA. wonderful room & my son adored the tender chicken & fries. | Big rooms , great location and staff, room service and the food was good | Very badly managed hotel… the service was poor and the room had several items broken and the housekeeping didn't know how to fix them… | Very badly managed hotel… the service was poor and the room had several items broken and the housekeeping didn't know how to fix them…"
60743bdbec298c503bceace4,M Social Hotel Times Square New York,226 W 52nd St,New York,US,"226 W 52nd St (at Broadway), New York, NY 10019",40.762716,-73.983608,5165,/v3/places/60743bdbec298c503bceace4,['Hotel'],,"The location was perfect and the reception/lounge/terrace bar area was lovely to hang out in, especially when there was a live DJ! The views from the bar and the room were so amazing! Staff were lovely and couldn’t be more helpful, great people! The only problem with the hotel was the lifts! If you have stayed here you will know! There are 4 lifts to get to the rooms and when leaving the room in t... | Location | The location is great. The room was clean and functional. | Location | The location is excellent, right in the centre of Manhattan. The bathroom was clean and bed was comfortable. | The rooms were very clean and upscale. Very comfortable beds. | Great room and nice people | Location | The location of the proper is great, just one minute walk to subway station and two minutes walk to the timea square.we stayed at high floor level with Times Square view and that was an amazing view! Staff are so friendly and professional. | Location is only 5 mins from Times Square Easy access to everything I truly appreciate Tony the security man who was truly welcoming & took care of my luggage, received packages & extremely friendly + helpful.. Huge Thank u Tony 🙏🏽"
4a637181f964a52008c51fe3,The St. Regis,2 E 55th St,New York,US,"2 E 55th St (at 5th Ave), New York, NY 10022",40.761288,-73.974508,5389,/v3/places/4a637181f964a52008c51fe3,['Hotel'],"If you are American Express Platinum or Centurion, catch the summer specials! Complimentary nights, breakfast, upgrades. I love this hotel. Best cheescake!, Have the original Bloody Mary, the Manhattan Breakfast and enjoy a shower with the best pressure ever. Staff is very professional and a bit cold until you smile at them and then they are perfect., Stayed for 6 nights with my wife and daughter, truely amazing hotel and staff...the best we have stayed by far. Make sure to make good use of the hotel Bentleys.., This Beaux Arts hotel is 110 years old, & founded by Titanic victim John Jacob Astor IV—one of the wealthiest people in the country at the time. Dali, William Paley & Marlene Dietrich rested here., Fantastic iconic hotel in NYC and the birthplace of the Bloody Mary (Red Snapper) at the King Cole Bar. Great staff. Good food in Astor Court., Elegant, amazing service, quite expensive but the room size is larger than most hotels. Great location to shopping., The elegant Beaux-Arts building was completed in 1904 by Trowbridge and Livingston, with an addition in 1927 by Sloan and Robertson. It was designated a City landmark in 1988., Amazing. Probably the best hotel in NYC., I always try to plan one night to stay in and order room service. The spaghetti bolognese is too good for words. My husband thinks the cheesecake is the best ever., Crowded bar on hump day, but excellent martinis. Services is superb. Chicken club is outrageous. Cheese plates & tartars are good. In winter, try quail wings.","Your doormen are delightful! And our Butler, Julia was lovely | Breakfast | Excellent service and room amenities. | The room was clean and the location is amazing | In full renovation you should have warned us | The location and the room | Nothing, it’s like a motel. I never seen such bad service and also no one seems caring about the guest. | Location, comfort, beautiful hotel. Lovely Christmas decorations. | Everything | I enjoyed the butler service it was great. The staff very nice and the feeling of warmth."
4ae0fa2ff964a5203d8421e3,Mandarin Oriental,80 Columbus Cir,New York,US,"80 Columbus Cir (at W 60th St), New York, NY 10023",40.76894,-73.982934,5824,/v3/places/4ae0fa2ff964a5203d8421e3,['Hotel'],"Window tables are usually reserved for hotel guests but the view is still pretty amazing from every spot in the lobby. Pros: gluten-free and lactose-free options. Great for acting like you're rich&fab, Lobby on 35th floor, have an afternoon tea or bite over central park view (for over view table) must have reservation or wait for table to be unoccupied, To access the pool, you could splurge and spend a night here. Then you could go for a swim and take in the spectacular views over the Hudson River., Spent a week in here and didn’t regret it whatsoever! Was worried about the location but it was perfect, away from NYC’s rush yet near everything worth visiting. Luxurious on all scales! Room views✨, Enjoy the breathtaking views of central park and the Manhattan skyline from this luxurious hotel. We love the Asian inspired cocktails and consistently incredible staff and services., One of the best hotels in NYC  excellent service nice food amazing suite with best view ever, The Mandarin Oriental Hotel offers a 75-foot, three-lane lap pool on the 35th floor with Hudson River views as part of its very impressive 14,500-square-foot spa., Mandarin Oriental, New York was one of the more wished for places throughout 2015’s I Want Somewhere holiday campaign. Where’s your somewhere? Enter to win a bucket list experience., Martinis are great at the lounge, as is the afternoon tea. Book ahead, especially on Fridays - gets busy, and the wait is long., The Spa at the Mandarin Oriental has absolutely stellar views and a swat team of uber-talented therapists and facialists—all of which justify the magnificent price tag. -- Melisse Gelula, Well + Good","Amazing views, large rooms | Everything they have. | Excellent staff. Great service. Very courteous. Food is good. Spa is wonderful. | This place is amazing! Everything is thoughtful and the staff are so attentive. The kids robe and toys are a beautiful touch. | every thing | Great location and amazing central park view | Excellent location. | Location was wonderful, staff was amazing and extremely pleasant. The room looked a little dated though. You couldn’t ask for a better location, right on Columbus Circle. I would return. | Elegance, comfort, 100% service oriented, beautiful, spotless . . . Five Star in every way | Great location and love that they could install a bidet in the WC"
59d4126b8194fc768a2cfcde,Freehand New York Food,23 Lexington Ave,New York,US,"23 Lexington Ave, New York, NY 10010",40.73982,-73.984284,2956,/v3/places/59d4126b8194fc768a2cfcde,"['Hotel', 'Lodge']","FABULOUS new hotel in gramercy area. design by roman & williams. checking out restaurants this week., Excellent work space on Mezzanine level, Told there is a 2 hour wait because of overcapacity but half the restaurant was empty. Tried to get a beer today and was told by staff not a good idea to come between 3pm-6pm so will take that advice., Lovely hotel, but service is not very warm, just perfunctory, Cute place for drinks with a plant-heavy ambiance, Nice staff, cool vibe, Peleton bikes :) deals on HotelTonight, Rooms are tinnie tiny. Ask for a room facing Lexington. Good location., Rooms are minimal but comfortable. Fresh fruit delivered to the room every day., Great gym; pack your gym clothes if you’re checking in., Make sure you request to stay higher than the 3rd floor","Super helpful and friendly staff, comfy amenities, didn’t hear anyone else our whole stay, and located right next to a subway line | Location; bed | The location was amazing! The Hotel had a very nice travellers Vibe! The cafes and restaurant were good too. | Lovely decor and friendly staff. Room was decent size for 3 people and able to lay suitcases out on floor Perfect location too | Location was convenient, staff was friendly and helpful, LOVED the staff. There was always lots of staff, making the environment feel safe. | Location. Easy access to buses and Subway to travel full length of Lexington Park AVE Madison Ave. | I was given a room facing a brick wall to start with. They moved me to another. In which I was bitten - legs and back both nights. In addition I was charged double the first night the second night - which made no sense. I explained and sent photos of the bites and no one has got back to me. I've written four times. | Perfect for our 2 nights in NYC for a concert at Madison Square Gardens. Great neighborhood and local restaurants. | Loved the atmosphere, the location and the staff | comfortable bed, great shower"
